,PC1,PC2
10317.000006889,-0.22344547267196502,0.057791450341482725
10317.000006893,-0.040423236042982036,0.0753076899790226
10317.000006894,-0.12784708698502528,0.0914777415189299
10317.000006895,0.0725406650326481,0.02566810849721159
10317.000006899,0.021316481058721106,-0.006145352328857646
10317.000006900,-0.2546829397240456,0.031027120709236335
10317.000006909,-0.04065266449208545,0.1486676730790664
10317.000006910,0.3369846308232018,0.21976885192422851
10317.000006911,0.2498241650528571,0.04859019580774562
10317.000006912,0.26760726562417786,-0.0001530377524467279
10317.000006915,0.17634423351392936,-0.14026401204445738
10317.000006925,-0.2660924211442393,-0.09729158670634593
10317.000006926,-0.1830001094566706,-0.021812400442404865
10317.000006927,-0.36977981708143814,-0.16140937159289437
10317.000006929,-0.12462903284212283,0.14157840321268855
10317.000006930,0.0621028852563132,0.1330837412962888
10317.000006931,-0.026452335691354557,0.178514966891299
10317.000006940,0.20725847240269893,-0.38058399608933996
10317.000006942,-0.16931375744710983,-0.15444627285993306
10317.000006943,-0.09899547722607206,-0.08800640776578947
10317.000006944,0.18394148890845732,-0.32256499080916573
10317.000006945,0.10085342331449303,0.07625863431854532
10317.000006946,0.08074449991377067,0.10923194917227012
10317.000006947,0.1897209068023424,-0.29178820413421247
10317.000006948,-0.1772685186061695,0.08964835777779664
10317.000006949,0.19924464607343498,-0.3115075238180577
10317.000006951,0.20489713251268943,-0.2023700321770689
10317.000006952,-0.11575006670227578,-0.05806132271081621
10317.000006970,-0.13087847233562733,-0.15518093840011854
10317.000006973,-0.26092032883003285,-0.05157121439941617
10317.000006976,0.30381339841064703,0.1444105709666706
10317.000006993,-0.2667117265013831,-0.003994123175556192
10317.000007005,-0.31184030516553146,-0.10017846557937918
10317.000007007,-0.042653444995046245,0.1593803549632931
10317.000007009,0.2520281299554951,0.2215240973686752
10317.000007022,-0.09946087694214754,0.13195297036222564
10317.000007023,0.43494563936186453,-0.3342387523653833
10317.000007033,0.13880794129555565,0.09501936789601623
10317.000007037,-0.18839172731058715,0.07624205107414742
10317.000007039,-0.10267167918701742,0.14326262179333668
10317.000007044,0.09969320403492081,0.2125507540008332
10317.000007050,0.24222936048658644,0.0715310047818842
10317.000007056,0.15425915221701253,-0.3339661862924627
10317.000007068,-0.27876041112481287,-0.078446875848615
10317.000007072,0.06631018597633634,0.1219365268407189
10317.000007073,0.31536232929842506,0.11362102200910974
10317.000007074,0.228877766242454,-0.34477975302816216
10317.000007075,0.24543668370457705,-0.2684964469119415
10317.000007083,-0.1646419359754943,0.06073883592078758
10317.000007108,0.39704916767305154,-0.18096512154174518
10317.000007127,-0.24620950062428845,0.04179918768184068
10317.000007139,0.11374153441122976,0.17624137149408256
10317.000007151,-0.08070461972444487,-0.03938477911777364
10317.000007157,0.11945121762306819,0.03269633545679318
10317.000007158,-0.2117095785101975,-0.04340817777218161
10317.000007171,0.027876795884647195,0.2018984960341142
10317.000007172,0.28027491295113977,0.07973183225470178
10317.000007174,-0.20731578812808774,0.054627868207163914
10317.000007176,-0.006207813286288821,-0.26459438841929167
10317.000007177,0.3007639635500121,-0.26346874095645956
10317.000007178,-0.2897759534084442,-0.09208806853634272
10317.000007180,0.321569868550769,0.12244612751739628
10317.000007181,-0.3221879381384046,-0.12902811208331336
10317.000007182,-0.28449640669784704,-0.06285854054578006
10317.000007183,0.1453184837300728,-0.042163668775796054
10317.000007184,-0.2793875323903517,-0.11846500102459281
10317.000007195,0.02013746795339651,0.19463874917551804
10317.000007219,-0.0747798624538301,0.07777569825722168
10317.000007242,-0.08665267073310388,0.15250624312983196
10317.000007245,-0.012776019862935462,0.13494783655404435
10317.000007283,-0.010883700690937588,0.1791665023137793
10317.000007308,0.29126533401362176,0.1592473176550421
10317.000007322,0.0547713505869881,0.11456774869026856
10317.000007408,-0.3422456788563561,-0.11176709616470851
10317.000007414,-0.18935545297497286,0.03735817912025761
10317.000007439,0.15479454676308818,0.009292178617097692
10317.000007469,0.2543403256196067,-0.17242888165289638
10317.000007499,-0.10078788976539142,0.14270575196797103
10317.000007504,0.010254975781380522,0.14968826779249667
10317.000007548,-0.13639149193420463,0.11680303416823842
10317.000007564,-0.09685461610885152,0.13858827894207681
10317.000007581,-0.06273215357094533,0.06427902055523851
10317.000007614,0.006930255015193489,-0.08068229176154422
10317.000007637,-0.21187342629677353,-0.00886710183671252
10317.000007638,-0.11609111918944212,0.08677595723478831
10317.000007639,-0.10801932913332703,0.12705196065833657
10317.000007641,-0.09783464373998542,0.04761397921388552
10317.000007643,0.019361028143498694,0.19227113183017394
10317.000007645,-0.039254280590870556,0.048023552793197324
10317.000007650,-0.26846871144090134,0.007903108656366191
10317.000007651,0.11867606402950981,-0.1843414991289902
10317.000007664,-0.3104475338071171,-0.0881977433302947
10317.000007666,-0.05669262868080879,0.13607894705975107
10317.000007668,0.23029705338366938,0.14530703379014862
10317.000007670,-0.29855312229979014,-0.18877108160746742
10317.000007673,-0.019868425483983872,-0.04895545721857506
10317.000007675,-0.22088332102485939,-0.043174361089302955
10317.000007677,0.11291957734108306,-0.3181040190188797
10317.000007678,0.2193988813529012,-0.2737214519123639
10317.000007679,-0.03569470820332699,0.07181511765986387
10317.000007681,-0.2242823062023784,0.04527570052262284
10317.000007683,-0.3655187002709645,-0.1718263026185341
10317.000007688,0.08488950344396527,0.21827870935846458
10317.000007697,0.05260948596948776,0.18698359709205947
10317.000007698,-0.06827835124466974,0.07214617314441439
10317.000007700,0.31713116627571564,-0.06347956258706614
10317.000007704,0.10675170260520138,-0.033592901433730823
10317.000007719,0.2031258310164852,0.18686911027641598
10317.000007728,-0.07650543048431796,0.07296109540628155
10317.000007729,0.24874627760924922,0.023642895719690308
10317.000007732,-0.14136852488128573,0.1303639126010524
10317.000007734,-0.07680705854012222,0.1312223360396979
10317.000007736,-0.21703753412177068,0.020571699358357513
10317.000007740,0.15657076407084214,-0.11587072648657432
10317.000007741,-0.1414825244933077,0.05729450907133844
10317.000007745,-0.16748399952765855,-0.04174849483784328
10317.000007746,-0.1411577444647591,-0.07447100845206046
10317.000007748,-0.1921686604265012,0.03045533729107079
10317.000007749,0.14575102157033357,-0.17205192599647842
10317.000007792,-0.29670870501816393,-0.09402640695236096
10317.000007794,0.2958580398569492,0.05223697067624766
10317.000007836,-0.24156411187572507,-0.0874578279175708
10317.000007856,-0.04585111359676997,0.1366260668936137
10317.000007865,-0.27784875158075045,-0.12645593805730954
10317.000008193,-0.24843652410134795,-0.07404313577835825
10317.000008198,-0.19254556902714945,0.028124708606593798
10317.000008201,-0.24089978422560504,-0.10949113151407823
10317.000008204,-0.06046553166453657,0.04471003632363917
10317.000008949B,-0.1901692251154249,-0.004389883672016469
10317.000008951A,0.18419897346898634,-0.3557992464835367
10317.000008953B,0.21527172962415417,-0.3788362437743034
10317.000008954A,-0.03430689790683305,0.08952826617654408
10317.000008955,0.12679794918616177,-0.03179676697740901
10317.000008957A,0.04800912580774861,0.10503193530019783
10317.000008959A,0.2473654399345164,-0.19914273732070895
10317.000008960,-0.0919973655999325,0.06289328018566993
10317.000008962,-0.1217123014713738,-0.01522211823860495
10317.000008963,-0.3067199279029467,-0.04359003082659439
10317.000008966,0.062388739294289564,0.13525621095267026
10317.000008972,-0.09997539940083877,0.14970553406392106
10317.000008973,-0.04750970799082689,0.15786984348410174
10317.000008974,-0.35859543441542424,-0.1709204651901676
10317.000008976,-0.21907418216790517,-0.031598496837978426
10317.000008980,0.067273746523073,-0.12024753850608923
10317.000008981,-0.37785319722332,-0.20361771711308882
10317.000008983,-0.21225734019691098,0.027435099423688932
10317.000008988,-0.06821912520272314,0.03565777655569368
10317.000008989,-0.09583271993880556,-0.04770705495504763
10317.000008990,-0.16136440373469818,-0.020783591043275124
10317.000008991,-0.2197661149869166,0.05550451456589133
10317.000008998,-0.17572321733397478,0.08245870453588566
10317.000008999,-0.25238378801019795,-0.04068060282045933
10317.000009000,0.12833341583539076,-0.07398706077323476
10317.000009002,0.00950608910041072,-0.10745363824162837
10317.000009003,-0.2192566486951914,-0.062450107711609866
10317.000009004,-0.17216942518478492,0.09283358672435461
10317.000009007,0.10060487727152123,-0.00660617416323481
10317.000009008,0.1991047435196227,0.12354829595085068
10317.000009009,-0.3702040866107109,-0.13914006140026802
10317.000009011,-0.08025332909242183,0.14397523716556485
10317.000009013,-0.0895336251081612,0.06308390951381718
10317.000009015,-0.16696671818667239,0.07418702612021479
10317.000009019,-0.36122471072354423,-0.22183768705210907
10317.000009020,-0.27599910919810366,-0.07511166214729749
10317.000009021,-0.3391319939912879,-0.14861697708964003
10317.000009022,0.35668906064175504,0.21194606323745893
10317.000009033,-0.19071725119366906,-0.12876231027081642
10317.000009034,0.2719510111738345,-0.09824542289293935
10317.000009035,-0.3162114500019993,-0.09378301902138306
10317.000009036,0.1318088962983906,-0.24479632619153033
10317.000009043,-0.17520484174147868,-0.017843841065090193
10317.000009052,-0.15867596411541177,0.04890947591707745
10317.000009061,-0.046665806349406036,0.11998264092562698
10317.000009070,0.002324024427775516,0.167333201653891
10317.000009080,-0.22375619477438494,-0.10127894461717872
10317.000009085,-0.16833396001343295,-0.07304286710239805
10317.000009091,0.3640087366156937,-0.2127756393737702
10317.000009094,-0.24131002174169527,-0.0628411651428775
10317.000009097,-0.3452901748454988,-0.1662963886332601
10317.000009098,-0.2693870225349201,-0.09502509898125462
10317.000009101,0.36638023054526864,-0.22773860989053815
10317.000009102,0.2488079903835955,-0.16209804723870935
10317.000009105,-0.24354730726737953,0.040468782263695435
10317.000009108,-0.0036064331618066857,0.024546795241163818
10317.000009111,0.18627866938840199,-0.34930394684616
10317.000009114,0.17629772346890837,-0.10130150835656855
10317.000009117,-0.19939117457254069,0.03629747500578598
10317.000009118,0.09899949459078461,0.16356076999308164
10317.000009126,-0.09238108796705707,0.14534744240314498
10317.000009127,0.2949376963444727,0.20708716737515506
10317.000009128,-0.06489698665501371,0.15799816340463935
10317.000009129,-0.21991967537002147,-0.01399839667251735
10317.000009131,-0.1698443083094094,-0.15214123846433825
10317.000009132,-0.1311189369626739,0.08747837675399406
10317.000009138,0.1571922944088637,-0.03597586750884098
10317.000009140,-0.2881418256771039,-0.05636470464926227
10317.000009141,-0.3037822969105241,-0.05615230564237446
10317.000009142,-0.3983910870972853,-0.2052752729423286
10317.000009144,-0.29390085683312434,-0.003270038273519912
10317.000009148,0.2875511023387079,0.045379817771967354
10317.000009149,-0.05801839323831826,0.11924591653452914
10317.000009150,0.08157692229194574,0.20005155995413723
10317.000009151,-0.05318344843833355,0.04342006306987928
10317.000009152,-0.10660282309100598,0.0582941156725204
10317.000009157,0.20077443625683214,0.18760126511114694
10317.000009158,0.23878508223723308,0.03598087211975669
10317.000009160,-0.3776934056805559,-0.21299477488408905
10317.000009164,-0.06745818526904908,0.13731828693584908
10317.000009173,0.21945146083786288,-0.42942104516590135
10317.000009174,-0.07262214993579612,0.11798738064965363
10317.000009175,-0.288684527235998,-0.06333758435309947
10317.000009177,-0.2595822609931534,-0.05852020310366231
10317.000009178,-0.06196026735941051,0.14336940539706322
10317.000009179,0.17784027728767998,0.18306160647981023
10317.000009182,0.19544501675454537,0.12337517069299202
10317.000009188,-0.08420453194929291,0.08215658498889243
10317.000009193,-0.30136244012708335,-0.09235040460152602
10317.000009197,-0.23181600217063675,-0.057465237247241174
10317.000009198,-0.10662271963644003,-0.084152314775318
10317.000009201,-0.31333220420513613,-0.08765782070319124
10317.000009202,-0.3474876165037303,-0.14982045930090568
10317.000009204,0.16690134468095857,-0.2407271734993074
10317.000009213,-0.1129845286340444,0.0864670453856449
10317.000009215,-0.31307279559994067,-0.12026160228889482
10317.000009216,-0.2855705796486216,-0.06281977608889594
10317.000009217,-0.03798000093305215,0.060271829165037
10317.000009219,-0.2541390355321116,0.006350823299997639
10317.000009221,0.03326931810663699,0.15131897627283944
10317.000009222,-0.03193082672512512,0.13680617648010307
10317.000009224,0.10409898657727515,0.04528472567548671
10317.000009225,0.18136876272968128,-0.12398834618348299
10317.000009227,0.14009274522386786,0.2195999121973591
10317.000009228,-0.17116444388246976,0.04930628221472368
10317.000009229,-0.23499977639993525,-0.06359432887475011
10317.000009230,0.3591639844577362,-0.44132770707250313
10317.000009231,0.29406728807344523,-0.2810732570042893
10317.000009236,-0.20002917745308105,0.0345506814316591
10317.000009240,-0.08037118761067208,-0.03431610373050542
10317.000009241,-0.30599825557257065,-0.1375750495661576
10317.000009353,-0.3042329740860448,-0.051903139304448745
10317.000009355,-0.13670494824029036,0.11878908103828122
10317.000009366,-0.3398136351579856,-0.12321891582653505
10317.000009368,-0.21607192721509896,0.016777055280712765
10317.000009372,0.2020563436535335,-0.4230097248319298
10317.000009373,0.18022182469143408,-0.3377182673267146
10317.000009375,-0.06390528445837136,0.14965014513205782
10317.000009382,0.2854455315550923,-0.09865496134982242
10317.000009384,0.35179742977111855,-0.23084448270470206
10317.000009385,0.16248795701482968,0.21518953822696096
10317.000009392,-0.34911644383270063,-0.19361871562901936
10317.000009394,0.17176862628665646,-0.3402009967764907
10317.000009397,-0.06504264440323487,0.11695580885663594
10317.000009398,0.0775175339713013,0.12324375591043449
10317.000009402,-0.20685813877103187,0.04728125796009113
10317.000009403,0.06679166959364083,-0.22103495748418844
10317.000009405,0.060777464683110446,-0.01034388177460798
10317.000009410,0.03637927387141444,0.11064122958094541
10317.000009413,0.20704995093097114,-0.23511897648712676
10317.000009419,-0.09432312437147895,0.10716919097540245
10317.000009425,-0.24397999906514004,-0.07736957009688228
10317.000009430,0.0780367323637833,0.1433793256781575
10317.000009431,-0.30019095810413293,-0.07165002027342947
10317.000009432,-0.2660535063379661,-0.07182108006228802
10317.000009433,-0.28907694220292357,-0.031276185244211385
10317.000009434,-0.2831463641093123,-0.008284400480927228
10317.000009443,0.1353985251877997,-0.0537681477688737
10317.000009444,-0.2607171798720682,-0.05331272727627088
10317.000009445,0.09620253254592213,0.12389635895002052
10317.000009446,-0.25520809248120857,-0.05768974333074728
10317.000009447,-0.1845341922798484,0.010778723789209162
10317.000009449,0.21294120506177847,0.1619172782132774
10317.000009455,-0.2984861370138553,-0.14424478030307833
10317.000009457,0.10112282377324816,-0.060450770305743286
10317.000009463,-0.3604340258206987,-0.14957686248598004
10317.000009464,-0.24549832400337543,-0.012748186022535229
10317.000009472,-0.026029208794554393,0.1759752275999557
10317.000009473,-0.19276647716484557,0.08532002936729223
10317.000009475,-0.23652457055927162,0.016168133742481407
10317.000009476,-0.2481396075129333,-0.06233482255768121
10317.000009485,0.012261042294528521,0.10775044491378089
10317.000009486,-0.05616293667221931,0.14863490421967543
10317.000009495,-0.26309343945500074,-0.12405916309027185
10317.000009496,0.13459909747361218,0.09296390927588881
10317.000009497,-0.28740598236899934,-0.10600512526190918
10317.000009498,-0.26643457224178085,-0.04450170527404399
10317.000009499,-0.3649940592906844,-0.16323623504679635
10317.000009507,-0.05758147496233089,0.11456941371346917
10317.000009526,0.19998870906165953,-0.3099845473259174
10317.000009527,0.2993601375061111,-0.005529742398330271
10317.000009528,0.250648786851823,0.12178657265746153
10317.000009529,-0.26612549755664555,-0.061944388247491954
10317.000009530,-0.1793039808036875,-0.10719689829830353
10317.000009532,0.13017759659456035,0.14936350145874813
10317.000009533,-0.3973127075855225,-0.21058104900412275
10317.000009534,-0.012010778081327627,0.17471666881170847
10317.000009535,0.06638097007540004,-0.14691655755004795
10317.000009541,-0.08943532380335889,0.1470605658913797
10317.000009542,0.12147358852191785,0.19250046226881273
10317.000009549,-0.06806082462923209,0.1411931283769625
10317.000009550,-0.054291584587226584,0.05208608465397628
10317.000009552,-0.3233527568656746,-0.08631398142617619
10317.000009555,-0.3713528664239643,-0.20188242809293722
10317.000009556,-0.3060867353243663,-0.10622120289580995
10317.000009558,-0.10512343934451639,0.06601967641764166
10317.000009559,-0.2571089690732388,0.010986787947533725
10317.000009560,-0.1462801819730906,0.06937115883279074
10317.000009562,0.20553781080867561,-0.024403102447178266
10317.000009566,-0.22055491938424998,0.07339591387283069
10317.000009567,-0.3341447654906043,-0.1434051150714342
10317.000009580,-0.30672961590796455,-0.07905584466124774
10317.000009583,-0.33017364135506927,-0.11805152854158754
10317.000009586,-0.08909709152260999,0.13395839382262004
10317.000009592,-0.2246371738987993,-0.10714270887125675
10317.000009593,0.20014983005951445,-0.14916570969839393
10317.000009594,0.07881208942880669,-0.06794679561838579
10317.000009596,0.26578681772975843,-0.003517343782733172
10317.000009601,0.040632932255720726,0.04685909774529896
10317.000009605,-0.3208807413744449,-0.10656929880120375
10317.000009606,-0.29129230179133236,-0.08805885014028972
10317.000009607,-0.21959667586255546,-0.027858597089854976
10317.000009608,-0.012121818433831514,0.17716922280699057
10317.000009612,-0.2536865857670361,0.014448489313514171
10317.000009613,-0.1914966739872547,-0.02309521603482446
10317.000009618,0.32938114482630254,-0.16090336669328445
10317.000009620,0.0029955596849324455,0.20313164051959592
10317.000009621,-0.30281003521905286,-0.0774838130135035
10317.000009623,-0.30296288418584116,-0.1044110825664033
10317.000009624,-0.023946977767978696,0.1089438725205214
10317.000009626,-0.2796755632664853,-0.09612070810880739
10317.000009627,0.28078911214442487,-0.009377622622433277
10317.000009628,-0.147682394679048,0.10570837497331823
10317.000009640,-0.308898381738722,-0.08685842177773125
10317.000009642,-0.37893189588225373,-0.19015904227529565
10317.000009644,0.04954222562102593,-0.21601707383479454
10317.000009645,-0.023933757178166627,0.16732307074852779
10317.000009648,-0.14732030603881538,0.06467702354762886
10317.000009655,0.005184127782373204,-0.018218056147496567
10317.000009660,0.2471279459696283,-0.011226218371369966
10317.000009667,-0.2348360640363779,0.0529766734287414
10317.000009670,-0.3135397224988431,-0.08860685426020289
10317.000009671,-0.11861120260960642,-0.029252661180519175
10317.000009675,0.099566093679664,0.17202408972512598
10317.000009677,0.12103708171099438,-0.011476849692028383
10317.000009678,-0.09037421912693369,0.01930615095480443
10317.000009682,0.22556841017950358,0.1765655397989717
10317.000009684,-0.3059344661950757,-0.13161246772332655
10317.000009685,0.04065338075394326,-0.10098999445631185
10317.000009686,-0.3533600301806698,-0.15822817810945075
10317.000009692,-0.25497286730562135,-0.08618639084493729
10317.000009693,-0.378026580793114,-0.19847246810784083
10317.000009694,-0.13071722659121013,0.003812317656495262
10317.000009703,0.04525711516300048,0.15005905311019632
10317.000009705,0.06668805805379092,-0.20573930123625486
10317.000009710,-0.3089271126308785,-0.10874592428247647
10317.000009716,0.25977749380624116,0.07483656121862581
10317.000009733,-0.25599060985637095,-0.08814388136172256
10317.000009734,-0.29251516479001627,-0.09099074860720657
10317.000009766,-0.3270118235053719,-0.1507598015556976
10317.000009767,-0.22041620624940106,0.02716650447078004
10317.000010098,0.27528732793951904,-0.03272529711432135
10317.000010099,-0.1517248112462721,0.020278636111072838
10317.000010102,-0.10616198777665821,0.04056924387124478
10317.000010104,0.013729667880027186,0.014125874734042974
10317.000010105,0.12127321291905035,0.10190208288667357
10317.000010110,0.07716352056099825,0.10972906946120921
10317.000010111,0.10408772522232271,0.093514546410095
10317.000010112,0.33083651468291103,0.13738231849305896
10317.000010115,-0.2474407450406672,-0.03425874416330162
10317.000010116,-0.3053487088615486,-0.13550325100502833
10317.000010117,0.01870558407812229,0.17270151935844952
10317.000010120,-0.3111231379509845,-0.12433427412035741
10317.000010121,-0.03780201170771985,0.1162615343932481
10317.000010123,-0.15937619005533094,0.04808315552611898
10317.000010125,-0.32294832089852815,-0.13955772797892746
10317.000010126,0.23714210125744897,0.14770797065164973
10317.000010129,0.21091123939404857,-0.1208255384119909
10317.000010130,-0.2717557932015963,-0.05034422422333139
10317.000010134,0.3009981925913045,0.17236951953104956
10317.000010135,-0.21897632356950536,0.0098659107349036
10317.000010136,-0.2705842784033315,-0.06651511172177756
10317.000010137,-0.3206394938201503,-0.08348649461095153
10317.000010138,-0.0586501505247439,0.12520204276096253
10317.000010147,-0.28096598752392676,-0.07791518183978857
10317.000010154,0.2689523461520031,-0.04603732803661401
10317.000010161,0.2155316019362177,-0.17737549358522237
10317.000010162,-0.39665424255677095,-0.21545984748748842
10317.000010163,-0.29054979569182987,-0.103883188056525
10317.000010169,-0.35385011972967506,-0.13743700458158034
10317.000010170,0.17443609699376006,0.11372455710871729
10317.000010172,-0.16570352207793312,0.054981660675840476
10317.000010173,-0.15899424243160118,0.06120872871427928
10317.000010178,-0.2823904718288144,-0.08666706555331889
10317.000010181,0.11053127467057415,-0.0958005168417239
10317.000010183,0.3002289621483042,-0.00814901059399134
10317.000010184,0.37185455676972884,-0.32659807305219574
10317.000010186,-0.144094241022182,0.0681313490241894
10317.000010189,-0.15386099592564542,0.009816694469168257
10317.000010191,0.14195074473935446,0.1556383495944051
10317.000010192,0.3976258580597327,-0.07408634046513221
10317.000010198,-0.19205050957836242,0.05169478387845617
10317.000010200,0.016594776988739953,0.16309112230140974
10317.000010205,-0.2181378170795074,-0.09975376609895224
10317.000010206,0.21803353803263847,-0.09776228978603255
10317.000010207,-0.2712320960442805,-0.06532487267655447
10317.000010208,-0.07356508908684435,0.12193238547233855
10317.000010209,-0.024755624299666143,0.08762098400954768
10317.000010211,-0.03314814148382514,0.038563851148425594
10317.000010212,-0.33153044867502274,-0.13446995716464463
10317.000010218,0.02205578869138468,-0.004813303911050384
10317.000010225,0.22470276510400458,0.010936568165640911
10317.000010228,-0.0008097360529052233,0.1481454571777387
10317.000010229,0.3285493567882433,0.20787374336459058
10317.000010230,-0.2970181948739799,-0.09066645775986862
10317.000010231,-0.2617566373970439,-0.0597700510433946
10317.000010232,0.09617375713979755,-0.11685491350801956
10317.000010233,-0.15158174849075615,0.1342805845471403
10317.000010236,-0.04989567704553774,0.1057831076116722
10317.000010240,0.195308045306104,-0.3391055049309175
10317.000010242,-0.31701059600943277,-0.09712953532340515
10317.000010244,0.12052354448869294,0.018861708199609695
10317.000010246,0.08277508266736143,0.15025952636349818
10317.000010247,0.035227736462636626,0.16966129533645152
10317.000010248,-0.2777056028002627,-0.101559280259536
10317.000010249,0.18954880485688494,-0.12480367165998325
10317.000010252,-0.14814634995241638,0.044899035987135495
10317.000010254,-0.027833807007086507,0.08924629025695083
10317.000010256,-0.07233186951337543,0.1301131235340003
10317.000010259,-0.25331774297772575,-0.07342227226153203
10317.000010263,-0.2669766217007691,-0.08183883752031777
10317.000010264,0.19681161438254535,0.2102438735784873
10317.000010274,0.09678825630195112,0.21633602430169363
10317.000010285,-0.17668428383419266,-0.10331848224969602
10317.000010286,-0.32260287769029244,-0.11986429802344763
10317.000010297,0.023124015513624165,0.17878669711941958
10317.000010298,-0.24498760154780905,-0.06492067464489772
10317.000010299,-0.06979484355689296,0.14259814730720738
10317.000010303,-0.262819096442527,-0.03228102610148925
10317.000010304,-0.10425054134247835,0.06293705085620213
10317.000010305,-0.02232501854471878,0.12432702484580137
10317.000010465,0.14898271562588597,0.061318817168841244
10317.000010548,0.22323805210412048,-0.18813329251550404
10317.000010555,-0.2614976551959464,-0.03316141783008726
10317.000010556,-0.32547088161791515,-0.08773687877801331
10317.000010559,0.010894453449776648,-0.047736907637936955
10317.000010561,0.14874468373149433,0.19814253911834825
10317.000010562,0.27782643975676385,-0.09000763886484069
10317.000010565,-0.1932462750831277,0.0077079862881266215
10317.000010567,-0.24605825815816074,-0.1264862205722436
10317.000010690,-0.21137996098924,0.017343594272375647
10317.000010692,-0.09715606829903593,0.13083873166283974
10317.000010693,-0.02627022108283657,0.1925298619513341
10317.000010710,-0.09864774879431468,0.10665433342860386
10317.000010712,-0.08370204486228104,0.03427344558150188
10317.000010713,-0.13843069088591187,0.0894420326625459
10317.000010714,0.20477878823943932,0.16559105810252417
10317.000010715,0.016115180855748663,0.07370261083461409
10317.000010719,-0.19421638606985805,-0.020869969234548473
10317.000010721,-0.04431855888136796,0.138667913639434
10317.000010723,0.05269529995453369,0.09022757000987142
10317.000010724,-0.06751722080082369,0.16023320913982933
10317.000010725,0.03456463760939014,0.019496343458209695
10317.000010732,-0.11831414056915378,0.14500984628862126
10317.000010734,-0.0009378758441369681,0.15517923507109524
10317.000010735,-0.16113383313681898,0.012377913576087874
10317.000010737,-0.2051988310897785,-0.06731396505449767
10317.000010738,0.11691741829785611,-0.02421151229373871
10317.000010744,0.15694789700864445,0.1003759165508488
10317.000010746,-0.3140414567683925,-0.11534825927330988
10317.000010748,0.19701322669125898,-0.14100036403291522
10317.000010757,-0.05331701625298172,0.11516233537116095
10317.000010758,0.3016790480716954,-0.18575737462220512
10317.000010759,0.19381406143721255,-0.11308184262157153
10317.000010761,-0.12053374578626784,0.07743093452765937
10317.000010764,0.22913049453344106,0.10977510566181255
10317.000010773,0.3183011403980332,-0.3385628062836705
10317.000010776,-0.10565928680429874,0.04897527197530009
10317.000010777,-0.12299341159793052,0.12211553094529379
10317.000010783,-0.1660437990656407,0.013618166548039844
10317.000010797,-0.14535065973687708,0.07880871415866264
10317.000010807A,-0.001787023226064896,0.16231935244969617
10317.000010808,-0.2762936133692682,-0.04450053707969442
10317.000010816,-0.17015482571023846,0.09208566026348619
10317.000010817,0.18022536423394014,0.21186543531617516
10317.000010821,-0.18959882485976082,-0.06981045598459731
10317.000010822,-0.2936235399721274,-0.11247966979109128
10317.000010827,-0.07929242489958803,0.13800965069513416
10317.000010831,-0.05228482429043957,0.1245500497311769
10317.000010832,-0.28442997322071667,-0.08581795462997212
10317.000010833,-0.30023907445876213,-0.11088921772988462
10317.000010834,-0.06040640625889714,0.02999607517069873
10317.000010838,-0.26542585975714716,-0.018316667481030932
10317.000010839,-0.22907243744534106,-0.013586896154176348
10317.000010840,-0.2282518572296887,0.007450840663652177
10317.000010843,-0.104211811210811,0.07507390211411735
10317.000010847,-0.15857915317005883,0.07462048796138017
10317.000010848,0.12557805022657004,-0.06759549087201101
10317.000010852,-0.15069874599144473,-0.12343838620238745
10317.000010854,-0.34298538295977793,-0.11801149508593929
10317.000010862,-0.07526407646444072,-0.09488868477473764
10317.000010863,0.2745478581881209,0.1429214597691943
10317.000010864,0.017236521698543304,0.12358132429922628
10317.000010865,-0.2788097149844166,-0.06358774322490339
10317.000010867,-0.10392283982112978,0.06142246837043909
10317.000010869,-0.13878095370756396,0.04135913669529358
10317.000010870,-0.21322497871079557,-0.04936609952164525
10317.000010871,-0.13087032230767365,0.13442169548135083
10317.000010873,0.014444555451857083,0.169302375768526
10317.000010874,-0.36595801892083124,-0.18224653538812516
10317.000010876,-0.22013555381348218,-0.13233285428023975
10317.000010879,-0.2228037645541345,-0.10087588155980518
10317.000010880,0.43565329324297836,-0.11581362616291342
10317.000010881,0.20386983950006246,-0.3154570554682348
10317.000010885,-0.07085989028111415,-0.010066532978963512
10317.000010887,0.3481215896660747,-0.4029915501091283
10317.000010893,0.053898132999634064,0.1544918427568465
10317.000010894,-0.25928174169009854,-0.03713116425738621
10317.000010896,-0.3238298821219967,-0.09697138118329264
10317.000010898,0.17618928051991403,-0.0012035477606248965
10317.000010900,0.2922516601526927,-0.05446757515317745
10317.000010901,-0.30966155975920145,-0.08071714249376294
10317.000010903,-0.1936587450266325,-0.06652766592338341
10317.000010905,0.018139069317838142,0.1086532826407954
10317.000010906,0.10874314149255083,-0.181470342951189
10317.000010908,-0.09112203852811396,0.10182474088697227
10317.000010909,-0.2664987631615184,-0.12711927281502255
10317.000010910,-0.3044787834282225,-0.10923969534660188
10317.000010913,-0.17483476390383124,0.019967826918409936
10317.000010914,0.009485947540021612,-0.02516954536322245
10317.000010916,-0.2155369084511396,0.018159007864474896
10317.000010917,0.15311531862077182,-0.06812333551465152
10317.000010919,0.016084128087223856,-0.0420338492413963
10317.000010920,-0.1605392437199575,0.09068114743976986
10317.000010921,-0.3428804089397804,-0.14051172311808896
10317.000010922,0.14069115430427456,0.20111398056482638
10317.000010925,-0.3751933099033447,-0.17116459268216522
